bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-A2-A0D2-01A	TCGA-A2-A0D2-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0D2-01A	TCGA-A2-A0D2-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0D2-01A	TCGA-A2-A0D2-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0D2-10A	TCGA-A2-A0D2-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0D2-10A	TCGA-A2-A0D2-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0D2-10A	TCGA-A2-A0D2-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0D3-01A	TCGA-A2-A0D3-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0D3-01A	TCGA-A2-A0D3-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0D3-01A	TCGA-A2-A0D3-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0D3-10A	TCGA-A2-A0D3-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0D3-10A	TCGA-A2-A0D3-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0D4-01A	TCGA-A2-A0D4-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0D4-01A	TCGA-A2-A0D4-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0D4-01A	TCGA-A2-A0D4-01A-11W	[Not Available]	[Not Available]	[Not Available]
TCGA-A2-A0D4-01A	TCGA-A2-A0D4-01A-11X	[Not Available]	[Not Available]	[Not Available]
TCGA-A2-A0D4-10A	TCGA-A2-A0D4-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0D4-10A	TCGA-A2-A0D4-10A-01W	[Not Available]	[Not Available]	[Not Available]
TCGA-A2-A0D4-10A	TCGA-A2-A0D4-10A-01X	[Not Available]	[Not Available]	[Not Available]
TCGA-A2-A0EM-01A	TCGA-A2-A0EM-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0EM-01A	TCGA-A2-A0EM-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0EM-01A	TCGA-A2-A0EM-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EM-01A	TCGA-A2-A0EM-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EM-10A	TCGA-A2-A0EM-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0EM-10A	TCGA-A2-A0EM-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EM-10A	TCGA-A2-A0EM-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EN-01A	TCGA-A2-A0EN-01A-13D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0EN-01A	TCGA-A2-A0EN-01A-13R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0EN-01A	TCGA-A2-A0EN-01A-13W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EN-01A	TCGA-A2-A0EN-01A-13X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EN-10A	TCGA-A2-A0EN-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0EN-10A	TCGA-A2-A0EN-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EN-10A	TCGA-A2-A0EN-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EO-01A	TCGA-A2-A0EO-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0EO-01A	TCGA-A2-A0EO-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0EO-01A	TCGA-A2-A0EO-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EO-01A	TCGA-A2-A0EO-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EO-10A	TCGA-A2-A0EO-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0EO-10A	TCGA-A2-A0EO-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EO-10A	TCGA-A2-A0EO-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EQ-01A	TCGA-A2-A0EQ-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0EQ-01A	TCGA-A2-A0EQ-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0EQ-01A	TCGA-A2-A0EQ-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EQ-01A	TCGA-A2-A0EQ-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EQ-10A	TCGA-A2-A0EQ-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0EQ-10A	TCGA-A2-A0EQ-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EQ-10A	TCGA-A2-A0EQ-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0ER-01A	TCGA-A2-A0ER-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0ER-01A	TCGA-A2-A0ER-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0ER-01A	TCGA-A2-A0ER-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0ER-01A	TCGA-A2-A0ER-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0ER-10A	TCGA-A2-A0ER-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0ER-10A	TCGA-A2-A0ER-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0ER-10A	TCGA-A2-A0ER-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0ES-01A	TCGA-A2-A0ES-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0ES-01A	TCGA-A2-A0ES-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0ES-01A	TCGA-A2-A0ES-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0ES-10A	TCGA-A2-A0ES-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0ES-10A	TCGA-A2-A0ES-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0ET-01A	TCGA-A2-A0ET-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0ET-01A	TCGA-A2-A0ET-01A-31R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0ET-01A	TCGA-A2-A0ET-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0ET-01A	TCGA-A2-A0ET-01A-31X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0ET-10A	TCGA-A2-A0ET-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0ET-10A	TCGA-A2-A0ET-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0ET-10A	TCGA-A2-A0ET-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EU-01A	TCGA-A2-A0EU-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0EU-01A	TCGA-A2-A0EU-01A-22R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0EU-01A	TCGA-A2-A0EU-01A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EU-01A	TCGA-A2-A0EU-01A-22X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EU-10A	TCGA-A2-A0EU-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0EU-10A	TCGA-A2-A0EU-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EU-10A	TCGA-A2-A0EU-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EV-01A	TCGA-A2-A0EV-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0EV-01A	TCGA-A2-A0EV-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0EV-01A	TCGA-A2-A0EV-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EV-01A	TCGA-A2-A0EV-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EV-10A	TCGA-A2-A0EV-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0EV-10A	TCGA-A2-A0EV-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EV-10A	TCGA-A2-A0EV-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EW-01A	TCGA-A2-A0EW-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0EW-01A	TCGA-A2-A0EW-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0EW-01A	TCGA-A2-A0EW-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EW-10A	TCGA-A2-A0EW-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0EW-10A	TCGA-A2-A0EW-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EX-01A	TCGA-A2-A0EX-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0EX-01A	TCGA-A2-A0EX-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0EX-01A	TCGA-A2-A0EX-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EX-01A	TCGA-A2-A0EX-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EX-10A	TCGA-A2-A0EX-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0EX-10A	TCGA-A2-A0EX-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EX-10A	TCGA-A2-A0EX-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EY-01A	TCGA-A2-A0EY-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0EY-01A	TCGA-A2-A0EY-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0EY-01A	TCGA-A2-A0EY-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EY-01A	TCGA-A2-A0EY-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0EY-10A	TCGA-A2-A0EY-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0EY-10A	TCGA-A2-A0EY-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0EY-10A	TCGA-A2-A0EY-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0ST-01A	TCGA-A2-A0ST-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0ST-01A	TCGA-A2-A0ST-01A-12R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0ST-01A	TCGA-A2-A0ST-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0ST-01A	TCGA-A2-A0ST-01A-12X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0ST-10A	TCGA-A2-A0ST-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0ST-10A	TCGA-A2-A0ST-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0ST-10A	TCGA-A2-A0ST-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0SU-01A	TCGA-A2-A0SU-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0SU-01A	TCGA-A2-A0SU-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0SU-01A	TCGA-A2-A0SU-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0SU-01A	TCGA-A2-A0SU-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0SU-10A	TCGA-A2-A0SU-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0SU-10A	TCGA-A2-A0SU-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0SU-10A	TCGA-A2-A0SU-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0SV-01A	TCGA-A2-A0SV-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0SV-01A	TCGA-A2-A0SV-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0SV-01A	TCGA-A2-A0SV-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0SV-01A	TCGA-A2-A0SV-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0SV-10A	TCGA-A2-A0SV-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0SV-10A	TCGA-A2-A0SV-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0SV-10A	TCGA-A2-A0SV-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0SW-01A	TCGA-A2-A0SW-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0SW-01A	TCGA-A2-A0SW-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0SW-01A	TCGA-A2-A0SW-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0SW-01A	TCGA-A2-A0SW-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0SW-10A	TCGA-A2-A0SW-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0SW-10A	TCGA-A2-A0SW-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0SW-10A	TCGA-A2-A0SW-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0SX-01A	TCGA-A2-A0SX-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0SX-01A	TCGA-A2-A0SX-01A-12R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0SX-01A	TCGA-A2-A0SX-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0SX-01A	TCGA-A2-A0SX-01A-12X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0SX-10A	TCGA-A2-A0SX-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0SX-10A	TCGA-A2-A0SX-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0SX-10A	TCGA-A2-A0SX-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0SY-01A	TCGA-A2-A0SY-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0SY-01A	TCGA-A2-A0SY-01A-31R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0SY-01A	TCGA-A2-A0SY-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0SY-01A	TCGA-A2-A0SY-01A-31X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0SY-10A	TCGA-A2-A0SY-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0SY-10A	TCGA-A2-A0SY-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0SY-10A	TCGA-A2-A0SY-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T0-01A	TCGA-A2-A0T0-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0T0-01A	TCGA-A2-A0T0-01A-22R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0T0-01A	TCGA-A2-A0T0-01A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T0-01A	TCGA-A2-A0T0-01A-22X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T0-10A	TCGA-A2-A0T0-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0T0-10A	TCGA-A2-A0T0-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T0-10A	TCGA-A2-A0T0-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T1-01A	TCGA-A2-A0T1-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0T1-01A	TCGA-A2-A0T1-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0T1-01A	TCGA-A2-A0T1-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T1-01A	TCGA-A2-A0T1-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T1-10A	TCGA-A2-A0T1-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0T1-10A	TCGA-A2-A0T1-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T1-10A	TCGA-A2-A0T1-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T2-01A	TCGA-A2-A0T2-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0T2-01A	TCGA-A2-A0T2-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0T2-01A	TCGA-A2-A0T2-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T2-01A	TCGA-A2-A0T2-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T2-10A	TCGA-A2-A0T2-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0T2-10A	TCGA-A2-A0T2-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T2-10A	TCGA-A2-A0T2-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T3-01A	TCGA-A2-A0T3-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0T3-01A	TCGA-A2-A0T3-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0T3-01A	TCGA-A2-A0T3-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T3-10A	TCGA-A2-A0T3-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0T3-10A	TCGA-A2-A0T3-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T4-01A	TCGA-A2-A0T4-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0T4-01A	TCGA-A2-A0T4-01A-31R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0T4-01A	TCGA-A2-A0T4-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T4-01A	TCGA-A2-A0T4-01A-31X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T4-10A	TCGA-A2-A0T4-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0T4-10A	TCGA-A2-A0T4-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T4-10A	TCGA-A2-A0T4-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T5-01A	TCGA-A2-A0T5-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0T5-01A	TCGA-A2-A0T5-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0T5-01A	TCGA-A2-A0T5-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T5-01A	TCGA-A2-A0T5-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T5-10A	TCGA-A2-A0T5-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0T5-10A	TCGA-A2-A0T5-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T5-10A	TCGA-A2-A0T5-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T6-01A	TCGA-A2-A0T6-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0T6-01A	TCGA-A2-A0T6-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0T6-01A	TCGA-A2-A0T6-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T6-01A	TCGA-A2-A0T6-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T6-10A	TCGA-A2-A0T6-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0T6-10A	TCGA-A2-A0T6-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T6-10A	TCGA-A2-A0T6-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T7-01A	TCGA-A2-A0T7-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0T7-01A	TCGA-A2-A0T7-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0T7-01A	TCGA-A2-A0T7-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T7-01A	TCGA-A2-A0T7-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0T7-10A	TCGA-A2-A0T7-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0T7-10A	TCGA-A2-A0T7-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0T7-10A	TCGA-A2-A0T7-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YC-01A	TCGA-A2-A0YC-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0YC-01A	TCGA-A2-A0YC-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0YC-01A	TCGA-A2-A0YC-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YC-10A	TCGA-A2-A0YC-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0YC-10A	TCGA-A2-A0YC-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YD-01A	TCGA-A2-A0YD-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0YD-01A	TCGA-A2-A0YD-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0YD-01A	TCGA-A2-A0YD-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YD-10A	TCGA-A2-A0YD-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0YD-10A	TCGA-A2-A0YD-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YE-01A	TCGA-A2-A0YE-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0YE-01A	TCGA-A2-A0YE-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0YE-01A	TCGA-A2-A0YE-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YE-10A	TCGA-A2-A0YE-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0YE-10A	TCGA-A2-A0YE-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YF-01A	TCGA-A2-A0YF-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0YF-01A	TCGA-A2-A0YF-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0YF-01A	TCGA-A2-A0YF-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YF-10A	TCGA-A2-A0YF-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0YF-10A	TCGA-A2-A0YF-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YG-01A	TCGA-A2-A0YG-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0YG-01A	TCGA-A2-A0YG-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0YG-01A	TCGA-A2-A0YG-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YG-10A	TCGA-A2-A0YG-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0YG-10A	TCGA-A2-A0YG-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YH-01A	TCGA-A2-A0YH-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0YH-01A	TCGA-A2-A0YH-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0YH-01A	TCGA-A2-A0YH-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YH-10A	TCGA-A2-A0YH-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0YH-10A	TCGA-A2-A0YH-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YI-01A	TCGA-A2-A0YI-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0YI-01A	TCGA-A2-A0YI-01A-31R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0YI-01A	TCGA-A2-A0YI-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0YI-10A	TCGA-A2-A0YI-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0YI-10A	TCGA-A2-A0YI-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-A2-A0YJ-01A	TCGA-A2-A0YJ-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0YJ-01A	TCGA-A2-A0YJ-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0YJ-01A	TCGA-A2-A0YJ-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YJ-10A	TCGA-A2-A0YJ-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0YJ-10A	TCGA-A2-A0YJ-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YK-01A	TCGA-A2-A0YK-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-A2-A0YK-01A	TCGA-A2-A0YK-01A-22R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-A2-A0YK-01A	TCGA-A2-A0YK-01A-22X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YK-10A	TCGA-A2-A0YK-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-A2-A0YK-10A	TCGA-A2-A0YK-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-A2-A0YL-01A	TCGA-A2-A0YL-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
